country,legacy_table,legacy_event_id,legacy_source_id,legacy_locator,observation_id,current_line_id,current_line_locator,mismatch,legacy_source_retrieval_sha256,current_line_sha256
IDN,events,idn-pipeline-sutami-private-2025,idn-jetp-progress-report-2025,Table 4.3-3 pp.72-73,observation-idn-pipeline-sutami-private-2025,idn-cipp-2023-cpr-mirror-solar-3,"Appendix 10.6, row 3",line_snapshot_not_from_legacy_source,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5
IDN,events,idn-portal-hululais-jica-2026,idn-portfolio-project-hululais,Financial Information Modality A,observation-idn-portal-hululais-jica-2026,idn-cipp-2023-cpr-mirror-geothermal-17,"Appendix 10.3, row 17",line_snapshot_not_from_legacy_source,115ab5fa40627db7f77bcf2750d209889b536dcfc240162c9421aeab38dff170,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5
SEN,events,sen-diass-kfw-reported-funding,sen-afd-diass-storage,"Single-page factsheet, Prochaines étapes / impacts",observation-sen-diass-kfw-reported-funding,sen-investment-plan-l4-mirror-quick-win-10,"p. 33, QW10; PDF page 33",line_snapshot_not_from_legacy_source,ff54ba565532a94ea477d96ea07ac85b5239dbfd00b3dd186467d92700109bf1,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca
SEN,events,sen-diass-afd-reported-funding,sen-afd-diass-storage,"Single-page factsheet, Prochaines étapes / impacts",observation-sen-diass-afd-reported-funding,sen-investment-plan-l4-mirror-quick-win-10,"p. 33, QW10; PDF page 33",line_snapshot_not_from_legacy_source,ff54ba565532a94ea477d96ea07ac85b5239dbfd00b3dd186467d92700109bf1,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca
SEN,events,sen-saloum-reported-german-allocation-2026,sen-senelec-saloum-tender-2026,"AAO 30/2026 p. 1, paragraphs 2-3",observation-sen-saloum-reported-german-allocation-2026,sen-investment-plan-annexes-mirror-submitted-project-16,"Annex 2, p. 14, row 16; PDF page 14",line_snapshot_not_from_legacy_source,d7f2d451cb716eed8bd175f9bf2c5d8a79e76a39b2abf6cbf0c9024a45f8fbd0,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-03,sen-investment-plan-l4-mirror,"Printed p.42, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-03,sen-investment-plan-annexes-mirror-submitted-project-3,"Annex 2, p. 13, row 3; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-05,sen-investment-plan-l4-mirror,"Printed p.42, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-05,sen-investment-plan-annexes-mirror-submitted-project-5,"Annex 2, p. 13, row 5; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-06,sen-investment-plan-l4-mirror,"Printed p.42, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-06,sen-investment-plan-annexes-mirror-submitted-project-6,"Annex 2, p. 13, row 6; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-07,sen-investment-plan-l4-mirror,"Printed p.42, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-07,sen-investment-plan-annexes-mirror-submitted-project-7,"Annex 2, p. 13, row 7; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-08,sen-investment-plan-l4-mirror,"Printed p.43, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-08,sen-investment-plan-annexes-mirror-submitted-project-8,"Annex 2, p. 13, row 8; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-09,sen-investment-plan-l4-mirror,"Printed p.43, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-09,sen-investment-plan-annexes-mirror-submitted-project-9,"Annex 2, p. 13, row 9; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-10,sen-investment-plan-l4-mirror,"Printed p.43, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-10,sen-investment-plan-annexes-mirror-submitted-project-10,"Annex 2, p. 13, row 10; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-11,sen-investment-plan-l4-mirror,"Printed p.43, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-11,sen-investment-plan-annexes-mirror-submitted-project-11,"Annex 2, p. 13, row 11; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-12,sen-investment-plan-l4-mirror,"Printed p.43, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-12,sen-investment-plan-annexes-mirror-submitted-project-12,"Annex 2, p. 13, row 12; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-13,sen-investment-plan-l4-mirror,"Printed p.43, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-13,sen-investment-plan-annexes-mirror-submitted-project-13,"Annex 2, p. 13, row 13; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-14,sen-investment-plan-l4-mirror,"Printed p.43, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-14,sen-investment-plan-annexes-mirror-submitted-project-14,"Annex 2, p. 14, row 14; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-15,sen-investment-plan-l4-mirror,"Printed p.41, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-15,sen-investment-plan-annexes-mirror-submitted-project-15,"Annex 2, p. 14, row 15; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-16,sen-investment-plan-l4-mirror,"Printed p.42, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-16,sen-investment-plan-annexes-mirror-submitted-project-16,"Annex 2, p. 14, row 16; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-17,sen-investment-plan-l4-mirror,"Printed p.42, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-17,sen-investment-plan-annexes-mirror-submitted-project-17,"Annex 2, p. 14, row 17; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-19,sen-investment-plan-l4-mirror,"Printed p.43, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-19,sen-investment-plan-annexes-mirror-submitted-project-19,"Annex 2, p. 14, row 19; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-20,sen-investment-plan-l4-mirror,"Printed p.44, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-20,sen-investment-plan-annexes-mirror-submitted-project-20,"Annex 2, p. 14, row 20; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-21,sen-investment-plan-l4-mirror,"Printed p.44, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-21,sen-investment-plan-annexes-mirror-submitted-project-21,"Annex 2, p. 14, row 21; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-22,sen-investment-plan-l4-mirror,"Printed p.44, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-22,sen-investment-plan-annexes-mirror-submitted-project-22,"Annex 2, p. 14, row 22; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-23,sen-investment-plan-l4-mirror,"Printed p.42, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-23,sen-investment-plan-annexes-mirror-submitted-project-23,"Annex 2, p. 14, row 23; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-24,sen-investment-plan-l4-mirror,"Printed p.42, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-24,sen-investment-plan-annexes-mirror-submitted-project-24,"Annex 2, p. 14, row 24; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-25,sen-investment-plan-l4-mirror,"Printed p.42, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-25,sen-investment-plan-annexes-mirror-submitted-project-25,"Annex 2, p. 14, row 25; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-26,sen-investment-plan-l4-mirror,"Printed p.42, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-26,sen-investment-plan-annexes-mirror-submitted-project-26,"Annex 2, p. 14, row 26; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-27,sen-investment-plan-l4-mirror,"Printed p.44, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-27,sen-investment-plan-annexes-mirror-submitted-project-27,"Annex 2, p. 15, row 27; PDF page 15",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-28,sen-investment-plan-l4-mirror,"Printed p.44, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-28,sen-investment-plan-annexes-mirror-submitted-project-28,"Annex 2, p. 15, row 28; PDF page 15",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-29,sen-investment-plan-l4-mirror,"Printed p.44, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-29,sen-investment-plan-annexes-mirror-submitted-project-29,"Annex 2, p. 15, row 29; PDF page 15",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-31,sen-investment-plan-l4-mirror,"Printed p.43, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-31,sen-investment-plan-annexes-mirror-submitted-project-31,"Annex 2, p. 15, row 31; PDF page 15",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-33,sen-investment-plan-l4-mirror,"Printed p.41, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-33,sen-investment-plan-annexes-mirror-submitted-project-33,"Annex 2, p. 15, row 33; PDF page 15",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-36,sen-investment-plan-l4-mirror,"Printed p.44, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-36,sen-investment-plan-annexes-mirror-submitted-project-36,"Annex 2, p. 15, row 36; PDF page 15",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-plan-cost-annex-37,sen-investment-plan-l4-mirror,"Printed p.44, named project in summary cost table, M EUR",observation-sen-plan-cost-annex-37,sen-investment-plan-annexes-mirror-submitted-project-37,"Annex 2, p. 15, row 37; PDF page 15",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,events,sen-diass-kfw-reported-20260420,sen-diass-groundbreaking-2026,Funding paragraph,observation-sen-diass-kfw-reported-20260420,sen-investment-plan-l4-mirror-quick-win-10,"p. 33, QW10; PDF page 33",line_snapshot_not_from_legacy_source,5e3bf0b0b647b6927bf7784ad33307ffed9ba7c74f0fc6cd35f8fc4eff4a8c25,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca
SEN,events,sen-diass-afd-reported-20260420,sen-diass-groundbreaking-2026,Funding paragraph,observation-sen-diass-afd-reported-20260420,sen-investment-plan-l4-mirror-quick-win-10,"p. 33, QW10; PDF page 33",line_snapshot_not_from_legacy_source,5e3bf0b0b647b6927bf7784ad33307ffed9ba7c74f0fc6cd35f8fc4eff4a8c25,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca
IDN,implementation-events,idn-impl-aicet-2025,idn-jetp-progress-report-2025,Table 4.3-3 pp.72-73,observation-idn-impl-aicet-2025,idn-adb-aicet-news-2025-claim-70,Approval: ADB approved USD 470m plus USD 30m in administered funds and a USD 3m grant; implementation is planned for 2026-2031,line_snapshot_not_from_legacy_source,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,5714eaa6cac6eabc0544c61c0c151c26d898e63322a8da865485a2fd85c2bf7c
IDN,implementation-events,idn-impl-cirebon-closure-2025,idn-jetp-progress-report-2025,Table 4.3-3 pp.72-73,observation-idn-impl-cirebon-closure-2025,idn-cipp-2023-cpr-mirror-coal-retirement-2,"Appendix 10.2, row 2",line_snapshot_not_from_legacy_source,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5
IDN,implementation-events,idn-impl-hululais-2025,idn-jetp-progress-report-2025,Table 4.3-3 pp.72-73,observation-idn-impl-hululais-2025,idn-cipp-2023-cpr-mirror-geothermal-17,"Appendix 10.3, row 17",line_snapshot_not_from_legacy_source,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5
IDN,implementation-events,idn-impl-dediesel-west-2025,idn-jetp-progress-report-2025,Table 4.3-3 pp.72-73,observation-idn-impl-dediesel-west-2025,idn-ibvogt-diesel-west-2023-claim-100,Western Cluster award: ib vogt reported award of 48 western projects totalling 60 MWp solar and 175 MWh storage,line_snapshot_not_from_legacy_source,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,525fb5964dd1c049b0d1a8d5f6f1a99393c38bbff8f7827247bb554c989a800c
IDN,implementation-events,idn-impl-tanah-laut-2025,idn-jetp-progress-report-2025,Table 4.3-3 pp.72-73,observation-idn-impl-tanah-laut-2025,idn-cipp-2023-cpr-mirror-wind-3,"Appendix 10.7, row 3",line_snapshot_not_from_legacy_source,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5
IDN,implementation-events,idn-impl-legok-nangka-2025,idn-jetp-progress-report-2025,Table 4.3-3 pp.72-73,observation-idn-impl-legok-nangka-2025,idn-news-legok-groundbreaking-antara-2026-claim-91,Groundbreaking: ANTARA reported that construction commenced at the 29 July 2026 groundbreaking for a 40.79 MW facility with a 41-month construction period,line_snapshot_not_from_legacy_source,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,6eeeb5f0aa5307757101dd41e33ccac6de1c049ebf88d92ddad2dcf511165c77
IDN,implementation-events,idn-impl-singkarak-2025,idn-jetp-progress-report-2025,Table 4.3-3 pp.72-73,observation-idn-impl-singkarak-2025,idn-project-singkarak-acwa-2022-claim-86,Project announcement: ACWA Power announced a 50 MWac Singkarak floating solar project with 49 percent ACWA ownership and the balance held by Indonesia Power,line_snapshot_not_from_legacy_source,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,bc951c10470a410bba95196a4c1ebf85bcaac62913b9d3d95a7406f8fd026095
IDN,implementation-events,idn-impl-eib-framework-2025,idn-jetp-progress-report-2025,Table 4.3-3 pp.72-73,observation-idn-impl-eib-framework-2025,idn-eib-ptsmi-mou-2024-claim-96,Memorandum of understanding: EIB and PT SMI signed an MoU contemplating a potential EUR 500m framework loan subject to EIB approval,line_snapshot_not_from_legacy_source,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,994ad5ee3467a23ca4c6c4c52bd6fb3b61e22a04b412450aed6a77b4c8b40d66
IDN,implementation-events,idn-impl-sutami-2025,idn-jetp-progress-report-2025,Table 4.3-3 pp.72-73,observation-idn-impl-sutami-2025,idn-cipp-2023-cpr-mirror-solar-3,"Appendix 10.6, row 3",line_snapshot_not_from_legacy_source,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5
IDN,implementation-events,idn-impl-cirebon-suspended-2025,idn-news-cirebon-retirement-reuters-2025,Ministerial statement,observation-idn-impl-cirebon-suspended-2025,idn-cipp-2023-cpr-mirror-coal-retirement-2,"Appendix 10.2, row 2",line_snapshot_not_from_legacy_source,9803416b0403f306f9d91b12346f7e702de57d338479419b9bf0667a320f5766,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5
IDN,implementation-events,idn-impl-seg-operational-2025,idn-project-seg-operational-2025,Phase I operation announcement,observation-idn-impl-seg-operational-2025,idn-jetp-progress-report-2025-supply-chain-3,"Appendix 1, table 9, printed row 3",line_snapshot_not_from_legacy_source,8bf053001711b36d11f83ab7452fb4cf0796900564428e2bbaaef2311f07d479,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162
IDN,implementation-events,idn-impl-sutami-construction-2026,idn-project-sutami-construction-plnnp-2026,Soft launch milestone,observation-idn-impl-sutami-construction-2026,idn-cipp-2023-cpr-mirror-solar-3,"Appendix 10.6, row 3",line_snapshot_not_from_legacy_source,53fa40afb563bfd01f5492353299f0957fba8ead04c416e2e277a3b9c82473e6,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5
SEN,implementation-events,sen-project-annex-15-preparation-2024-10-18,sen-senelec-thies-touba-par,"AMI 52/2024, publication date and scope",observation-sen-project-annex-15-preparation-2024-10-18,sen-investment-plan-annexes-mirror-submitted-project-15,"Annex 2, p. 14, row 15; PDF page 14",line_snapshot_not_from_legacy_source,a1360977d1a5cfaeb895073c7b899a70786b7a91eae60e0d1b88cdb5f94470f8,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,implementation-events,sen-project-annex-16-procurement-2026-09-09,sen-senelec-saloum-tender-2026,AAO 30/2026 p. 1; date from operator notice index,observation-sen-project-annex-16-procurement-2026-09-09,sen-investment-plan-annexes-mirror-submitted-project-16,"Annex 2, p. 14, row 16; PDF page 14",line_snapshot_not_from_legacy_source,d7f2d451cb716eed8bd175f9bf2c5d8a79e76a39b2abf6cbf0c9024a45f8fbd0,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,implementation-events,sen-project-annex-20-proposed-2026-09-13,sen-aner-project-20,API status=planned,observation-sen-project-annex-20-proposed-2026-09-13,sen-investment-plan-annexes-mirror-submitted-project-20,"Annex 2, p. 14, row 20; PDF page 14",line_snapshot_not_from_legacy_source,e689b5ecd1e585cc8a1755df8750b552457405af932c28a29e568b19513b2b97,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,implementation-events,sen-project-annex-22-proposed-2026-09-13,sen-aner-project-22,API status=planned,observation-sen-project-annex-22-proposed-2026-09-13,sen-investment-plan-annexes-mirror-submitted-project-22,"Annex 2, p. 14, row 22; PDF page 14",line_snapshot_not_from_legacy_source,623875df24848e24df309b1b8b7622fd0dbe8e83fb5bdf7c28b93845a58dc45e,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,implementation-events,sen-project-annex-27-proposed-2026-09-13,sen-aner-project-27,API status=planned,observation-sen-project-annex-27-proposed-2026-09-13,sen-investment-plan-annexes-mirror-submitted-project-27,"Annex 2, p. 15, row 27; PDF page 15",line_snapshot_not_from_legacy_source,b174e0b88eead1d884a4d2e496c7351ae59991dc5da9bd9e62cf17a2a50463eb,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,implementation-events,sen-project-annex-31-proposed-2026-09-13,sen-aner-project-31,API status=planned,observation-sen-project-annex-31-proposed-2026-09-13,sen-investment-plan-annexes-mirror-submitted-project-31,"Annex 2, p. 15, row 31; PDF page 15",line_snapshot_not_from_legacy_source,656aee48711dd1329791c22b2020c17c9336b5f1d3006e93fa14ed88c9435ec8,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,implementation-events,sen-diass-groundbreaking-20260331,sen-diass-groundbreaking-2026,Opening paragraph; published 20 April 2026,observation-sen-diass-groundbreaking-20260331,sen-investment-plan-l4-mirror-quick-win-10,"p. 33, QW10; PDF page 33",line_snapshot_not_from_legacy_source,5e3bf0b0b647b6927bf7784ad33307ffed9ba7c74f0fc6cd35f8fc4eff4a8c25,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca
SEN,implementation-events,sen-biognv-ppp-preparation-20250508,sen-ifc-cetud-ppp-2025,Transaction-advisory agreements; first project,observation-sen-biognv-ppp-preparation-20250508,sen-investment-plan-annexes-mirror-submitted-project-19,"Annex 2, p. 14, row 19; PDF page 14",line_snapshot_not_from_legacy_source,50297465b5e50f39268cb9543c2175289c72a7716331b45d4c10cd7108bdc75f,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,implementation-events,sen-project-annex-11-plan-proposal,sen-investment-plan-l4-mirror,"p. 33, QW5",observation-sen-project-annex-11-plan-proposal,sen-investment-plan-annexes-mirror-submitted-project-11,"Annex 2, p. 13, row 11; PDF page 13",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,implementation-events,sen-project-annex-17-plan-proposal,sen-investment-plan-l4-mirror,"p. 33, QW6",observation-sen-project-annex-17-plan-proposal,sen-investment-plan-annexes-mirror-submitted-project-17,"Annex 2, p. 14, row 17; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,implementation-events,sen-project-annex-19-plan-proposal,sen-investment-plan-l4-mirror,"p. 33, QW7",observation-sen-project-annex-19-plan-proposal,sen-investment-plan-annexes-mirror-submitted-project-19,"Annex 2, p. 14, row 19; PDF page 14",line_snapshot_not_from_legacy_source,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca,dcd4fd924f9e637d36beb192f509b7971b8b5dda0a76e3c17b799ba26ff43b21
SEN,implementation-events,sen-puelec-three-villages-reported-20251109,sen-scout-puelec-commissioning-2025,"Ministry title and tour narrative: Medina Kenioto, Magnankanti and Matakoussi",observation-sen-puelec-three-villages-reported-20251109,sen-investment-plan-l4-mirror-quick-win-4,"p. 33, QW4; PDF page 33",line_snapshot_not_from_legacy_source,2ee4f9b53b270aba145bf2972f07e31139f0b24cc999ba123b5be467dca5e50b,97c36b242257462f024a934baee6bed3aa02fe0e4917f076d7b865701db65dca
